region,measure,F,pvalue,fdr_significant,pvalue_corrected
7Networks_RH_SalVentAttn_Med_7,gradient2,0.778663708481886,0.46274302384041976,False,0.6845700494936509
7Networks_RH_SalVentAttn_Med_8,gradient2,2.554601011887933,0.08456185270084811,False,0.2818728423361604
7Networks_RH_SalVentAttn_Med_9,gradient2,0.20752878340567377,0.8130611574062594,False,0.9024371437593487
7Networks_RH_SalVentAttn_PFCl_1,gradient2,0.827004512412284,0.44135860080510814,False,0.6712344677359794
7Networks_RH_SalVentAttn_PFCl_2,gradient2,0.33255653088785575,0.7181542395830489,False,0.8547727929903302
7Networks_RH_SalVentAttn_PrC_1,gradient2,0.3512369240358625,0.7049839281792813,False,0.8535311819632744
7Networks_RH_SalVentAttn_PrC_2,gradient2,0.043033969509904936,0.9579028044246005,False,0.9814181384103088
7Networks_RH_SalVentAttn_TempOccPar_1,gradient2,1.77690145873344,0.1763027063618892,False,0.4344900820293004
7Networks_RH_SalVentAttn_TempOccPar_10,gradient2,4.660614583611812,0.012405489638796233,False,0.09841477111769005
7Networks_RH_SalVentAttn_TempOccPar_11,gradient2,2.8698082127403115,0.06304205588150416,False,0.24834749286653154
