measure,A,B,region,tstat,pvalue_corrected
eccentricity,baseline,late,7Networks_LH_DorsAttn_FEF_4,-1.0525966171050465,0.29595092539311063
eccentricity,baseline,late,7Networks_LH_DorsAttn_FEF_5,0.16079684599205318,0.8726915746151676
eccentricity,baseline,late,7Networks_LH_DorsAttn_FEF_6,-1.6066898930490916,0.168572153704028
eccentricity,baseline,late,7Networks_LH_DorsAttn_FEF_7,-0.05359000817211852,0.9574062303101092
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_1,2.627871741752819,0.031322292745895944
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_10,0.624277139634207,0.8015483180602592
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_11,-0.6963168979636751,0.7326177051096832
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_12,0.46414708818913736,0.6873638724387129
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_13,-0.08887285382627415,0.9294230446765913
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_14,-1.2019395496305674,0.349828899908023
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_15,-0.012659385550241051,0.9899336096975401
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_16,-0.538274906756612,0.7040747753465921
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_17,-0.5983356447483819,0.8271645390657784
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_18,0.09286611577701044,0.9262608890917545
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_19,-0.46002798850484805,0.9408197955540953
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_2,1.1282700444908198,0.3942759332851209
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_20,0.3213328908684327,0.7750782574870995
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_21,0.3074330631929319,0.7593773311861483
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_22,-1.894016229742416,0.11004543508983149
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_23,-1.5070098154730713,0.40819636383068464
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_24,-1.1110665446824124,0.6392112891565784
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_25,-0.860622628351367,0.7712241737343069
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_26,-0.31574132469081423,0.7530876454865416
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_27,-0.20516423060276195,0.838007124390026
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_28,-0.47580696942611617,0.89462081834689
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_29,0.18152915531662364,0.8564485639827026
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_3,0.737332218724863,0.837685783522658
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_30,-0.35946194926663416,0.7202732872942317
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_31,-0.6626318029025051,0.764437566957286
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_32,-0.38377418750554104,0.7457647700829899
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_33,-0.7323919787814595,0.6993641901307867
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_34,-0.4907713202192361,0.6250404301351982
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_35,-0.9251586563460885,0.7703450879147765
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_36,0.05554616677767013,0.9558530510923091
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_37,-0.09315034870116165,0.9260358574624715
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_38,0.1676510651957835,0.8673151243270532
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_39,-1.2732385072036945,0.31037802207818516
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_4,0.800088083826323,0.6393312356606461
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_40,-0.7651982570246207,0.6698806574603934
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_41,-0.1470591207163836,0.8834852811443099
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_42,-0.9341115148370716,0.5851563865424451
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_43,0.0032898121052503844,0.9973839671368732
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_44,-0.4468628625549802,0.6562792000567317
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_45,-0.7694051229000775,0.4441018515914795
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_46,-1.2762074100705074,0.3971991547984464
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_47,-0.22576887890227837,0.8929515955334175
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_48,-0.8142342712179805,0.7036580757414064
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_49,0.04996381084786798,0.9602858430931043
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_5,-0.12579012843076867,0.900239188165336
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_50,-0.34953910713115627,0.7276774008034231
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_6,2.07132121739112,0.12544668732289563
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_7,0.39206406118932874,0.9268524778015272
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_8,0.5780198931295397,0.9409514470259144
eccentricity,baseline,late,7Networks_LH_DorsAttn_Post_9,1.9755120970101023,0.0779091277109138
eccentricity,baseline,late,7Networks_LH_DorsAttn_PrCv_1,0.2666128596414549,0.7905087867778238
eccentricity,baseline,late,7Networks_LH_DorsAttn_PrCv_2,0.5160856090268355,0.851012975340795
eccentricity,baseline,late,7Networks_LH_DorsAttn_PrCv_3,-1.6566331481310719,0.3054842927189501
eccentricity,baseline,late,7Networks_LH_DorsAttn_PrCv_4,-0.6280413649236817,0.5319103416765215
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_1,1.024006305970532,0.46375228564411336
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_10,1.2651107258664784,0.6278540902446091
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_11,1.5888917450230697,0.3161251876103344
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_12,0.17047540367847888,0.8651015186799581
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_13,-0.05541718439867049,0.9559554571937003
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_14,0.33881643080759755,0.7357075678925573
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_2,1.1332837330754673,0.26075349306721873
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_3,1.341234051579696,0.2759198451629417
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_4,2.0015065126794327,0.07350669885614003
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_5,-0.9224239535056322,0.6880040405876583
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_6,1.2617880793846283,0.595888329363339
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_7,0.32317379718428346,0.7474750886633412
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_8,1.5243329321599637,0.3950643463416241
eccentricity,baseline,late,7Networks_LH_Limbic_OFC_9,1.666879801394338,0.14964848072708536
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_1,1.0076275205950043,0.6337785483246013
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_10,2.9567950984994007,0.01250872585314277
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_11,2.5908886190394647,0.034574667057780416
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_12,0.4051604327700793,0.832129152621071
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_13,1.285797476620505,0.3037841933235723
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_14,2.019748705471359,0.1410918771958066
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_15,0.5473512275170515,0.9299047050907188
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_2,2.03504213929298,0.11638816493016721
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_3,0.9881552464057018,0.48944503070878953
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_4,1.0232431424358184,0.46428955974062247
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_5,0.04134854672142101,0.9876651057212098
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_6,1.6956955183571247,0.1412210096291419
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_7,0.9707420696626784,0.5022586026661803
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_8,1.836299413536212,0.21098964549097277
eccentricity,baseline,late,7Networks_LH_Limbic_TempPole_9,1.4877004962776348,0.21161835795152376
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_1,0.2109433245560578,0.833511310617468
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_10,-1.1530714061339298,0.37888812055632265
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_11,-0.7995529870462161,0.6397934170709002
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_12,-1.271447477882811,0.6102910865543735
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_13,-0.45973536586283753,0.6470540424766954
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_14,-0.3468551238472458,0.926653878540596
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_15,-0.9572746277218214,0.5123186066401301
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_16,-0.1915056316945695,0.8486539654589565
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_17,-0.9305634197393605,0.7164481540939429
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_18,0.2555773033993003,0.9720952909350955
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_19,-1.6451415017704316,0.31254657790855706
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_2,-0.41271564565360014,0.7531077040639054
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_20,-0.7099205882371328,0.7541355986049756
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_21,-0.5062935318604265,0.8290279133543007
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_22,-0.8349351588138882,0.6096625903001291
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_23,0.1614542436355508,0.8721756474502912
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_3,-0.014472655233003073,0.9884918438558256
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_4,-0.34491450593225553,0.9503295853980407
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_5,-0.48921065636479594,0.6261395070944116
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_6,-0.8507740989712975,0.5964591266381355
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_7,-0.6544288316468512,0.5148644365296541
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_8,-1.7493622282287684,0.20508752381474105
eccentricity,baseline,late,7Networks_LH_SalVentAttn_FrOperIns_9,-0.19894167550315264,0.8428539625987591
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_1,0.5637186568082075,0.8619750370194876
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_10,0.5805099114750509,0.8450017181509007
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_11,-0.4494799146565757,0.6543992774263594
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_12,0.482098107158751,0.9467387025633944
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_13,-0.39483752071526845,0.6940985672344564
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_14,-0.5500988268395486,0.5839082379253613
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_15,-0.15037681963111724,0.8835226365095319
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_16,0.050682633969386263,0.9597149726045149
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_17,1.0014962142133286,0.6671586761219936
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_18,0.5304546957675531,0.5973849999542824
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_19,0.2349418137620828,0.8149027982795721
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_2,-0.20112305371145484,0.8411541539064178
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_3,0.727516719340405,0.4692050573723542
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_4,-0.3851477107579646,0.9856664955550963
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_5,-0.06199332059266352,0.9507352895243493
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_6,-0.7158313095532202,0.7145224570979344
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_7,-0.18469668629971736,0.8539721921979603
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_8,-0.0971073764528869,0.9977814100907911
eccentricity,baseline,late,7Networks_LH_SalVentAttn_Med_9,-0.2524540338682709,0.8013900492059503
eccentricity,baseline,late,7Networks_LH_SalVentAttn_PFCl_1,-0.26393668838074846,0.7925623436418379
eccentricity,baseline,late,7Networks_LH_SalVentAttn_PFCl_2,0.6189865713683049,0.5378261412079306
eccentricity,baseline,late,7Networks_LH_SalVentAttn_ParOper_1,-0.46045018957569894,0.9698150411920803
eccentricity,baseline,late,7Networks_LH_SalVentAttn_ParOper_2,0.35198808926247044,0.7258476028769313
eccentricity,baseline,late,7Networks_LH_SalVentAttn_ParOper_3,-0.7826616456318498,0.8412561968618576
eccentricity,baseline,late,7Networks_LH_SalVentAttn_ParOper_4,-0.5601335207980587,0.683518251629297
eccentricity,baseline,late,7Networks_LH_SalVentAttn_ParOper_5,-1.4776746480418876,0.3937110106192643
eccentricity,baseline,late,7Networks_LH_SalVentAttn_ParOper_6,-0.3195250158517185,0.7502287436630527
eccentricity,baseline,late,7Networks_LH_SalVentAttn_ParOper_7,-0.6357450670554781,0.7903558047411197
eccentricity,baseline,late,7Networks_LH_SalVentAttn_ParOper_8,-0.3685856732056505,0.7134889716933184
eccentricity,baseline,late,7Networks_LH_SalVentAttn_ParOper_9,-1.0334432129777218,0.47453574737112875
eccentricity,baseline,late,7Networks_LH_SalVentAttn_TempOcc_1,0.5379246706518662,0.9241199644511771
eccentricity,baseline,late,7Networks_LH_SalVentAttn_TempOcc_2,0.11375640334517773,0.937903577113883
eccentricity,baseline,late,7Networks_LH_SomMot_1,0.5898468660679685,0.8356351861619753
eccentricity,baseline,late,7Networks_LH_SomMot_10,-0.9010567304891708,0.5557221240912861
eccentricity,baseline,late,7Networks_LH_SomMot_11,-1.2399296099238704,0.3283784350705362
eccentricity,baseline,late,7Networks_LH_SomMot_12,-1.5504453716400755,0.23049906508043372
eccentricity,baseline,late,7Networks_LH_SomMot_13,1.5062383995514437,0.18692990340773843
eccentricity,baseline,late,7Networks_LH_SomMot_14,-0.8657763200086274,0.6606077311010038
eccentricity,baseline,late,7Networks_LH_SomMot_15,-1.210081708747136,0.6290677661751436
eccentricity,baseline,late,7Networks_LH_SomMot_16,0.47794330447904204,0.6340994283554227
eccentricity,baseline,late,7Networks_LH_SomMot_17,-1.2073476519882627,0.3473236874679535
eccentricity,baseline,late,7Networks_LH_SomMot_18,-0.3812495586405579,0.8078403829501553
eccentricity,baseline,late,7Networks_LH_SomMot_19,0.7223831132589252,0.8567434115895983
eccentricity,baseline,late,7Networks_LH_SomMot_2,-0.49047331773183844,0.6252502288596127
eccentricity,baseline,late,7Networks_LH_SomMot_20,0.47715737290830834,0.6346562860515211
eccentricity,baseline,late,7Networks_LH_SomMot_21,-0.7484921255779808,0.7465556585970345
eccentricity,baseline,late,7Networks_LH_SomMot_22,-0.7003889752822352,0.7565575676504586
eccentricity,baseline,late,7Networks_LH_SomMot_23,1.0798765603663685,0.47700244096386524
eccentricity,baseline,late,7Networks_LH_SomMot_24,-1.054951714011649,0.6413053238500045
eccentricity,baseline,late,7Networks_LH_SomMot_25,-1.587234382950727,0.3501708950208953
eccentricity,baseline,late,7Networks_LH_SomMot_26,-0.7826910228432574,0.6917288921580731
eccentricity,baseline,late,7Networks_LH_SomMot_27,-0.3561801276032496,0.7227191591399935
eccentricity,baseline,late,7Networks_LH_SomMot_28,-0.8912016281962668,0.7483386772564828
eccentricity,baseline,late,7Networks_LH_SomMot_29,-0.1501006631847748,0.8810935694922626
eccentricity,baseline,late,7Networks_LH_SomMot_3,0.30483293727611643,0.9341207141781891
eccentricity,baseline,late,7Networks_LH_SomMot_30,-2.022790705236719,0.11165638100992856
eccentricity,baseline,late,7Networks_LH_SomMot_31,-0.08227482863702501,0.9582615930969361
eccentricity,baseline,late,7Networks_LH_SomMot_32,-0.7413397344770741,0.6912505474124429
eccentricity,baseline,late,7Networks_LH_SomMot_33,-0.5652638411981221,0.8998777588303223
eccentricity,baseline,late,7Networks_LH_SomMot_34,-0.4583030386457924,0.8380334462024349
eccentricity,baseline,late,7Networks_LH_SomMot_35,-0.8755703477583433,0.6897144509694013
eccentricity,baseline,late,7Networks_LH_SomMot_36,-0.4812036160878128,0.8193271836049609
eccentricity,baseline,late,7Networks_LH_SomMot_37,-0.369244691589001,0.9993959368552762
eccentricity,baseline,late,7Networks_LH_SomMot_38,-1.1358656197184935,0.6214823717409546
eccentricity,baseline,late,7Networks_LH_SomMot_39,-1.0287449804212079,0.7256528360617311
eccentricity,baseline,late,7Networks_LH_SomMot_4,0.9654843001581841,0.73443823895063
eccentricity,baseline,late,7Networks_LH_SomMot_40,-0.9318319613786876,0.6785057882401988
eccentricity,baseline,late,7Networks_LH_SomMot_41,-0.9603309893015725,0.6360456385820291
eccentricity,baseline,late,7Networks_LH_SomMot_42,-0.8024287791008811,0.7593210196029547
eccentricity,baseline,late,7Networks_LH_SomMot_43,0.05362566742619147,0.9573779155627573
eccentricity,baseline,late,7Networks_LH_SomMot_44,-1.157014163007851,0.5338240996027432
eccentricity,baseline,late,7Networks_LH_SomMot_45,-0.2949306567189066,0.7688727127593071
eccentricity,baseline,late,7Networks_LH_SomMot_46,-0.3472578650973361,0.8515944114681804
eccentricity,baseline,late,7Networks_LH_SomMot_47,-1.2948887858793707,0.2990763675445785
eccentricity,baseline,late,7Networks_LH_SomMot_48,0.5531524057184639,0.8272238029797987
eccentricity,baseline,late,7Networks_LH_SomMot_49,-0.5637910367171007,0.9018220038433964
eccentricity,baseline,late,7Networks_LH_SomMot_5,-1.5352190098918115,0.38698443981944414
eccentricity,baseline,late,7Networks_LH_SomMot_50,-0.5237435770258484,0.6020219847681597
eccentricity,baseline,late,7Networks_LH_SomMot_51,-1.0370301231877963,0.7121716802109715
eccentricity,baseline,late,7Networks_LH_SomMot_52,-1.5917481453617022,0.17355664209043137
eccentricity,baseline,late,7Networks_LH_SomMot_53,0.08692572003051086,0.93096534267874
eccentricity,baseline,late,7Networks_LH_SomMot_54,-0.5389171155541662,0.8873425565280613
eccentricity,baseline,late,7Networks_LH_SomMot_55,-0.3538918966435396,0.8127279157041789
eccentricity,baseline,late,7Networks_LH_SomMot_56,-1.1968445238128045,0.3527811434367038
eccentricity,baseline,late,7Networks_LH_SomMot_57,0.10931734648947161,0.9132466913815074
eccentricity,baseline,late,7Networks_LH_SomMot_58,-0.4777003913329312,0.6342715175516769
eccentricity,baseline,late,7Networks_LH_SomMot_59,-0.1684235076227343,0.8667096080151292
eccentricity,baseline,late,7Networks_LH_SomMot_6,-1.6718973766265395,0.2963045615832865
eccentricity,baseline,late,7Networks_LH_SomMot_60,-0.3623175698877891,0.8462209222625969
eccentricity,baseline,late,7Networks_LH_SomMot_61,0.078999971081609,0.9372458879154386
eccentricity,baseline,late,7Networks_LH_SomMot_62,-0.6359681718270664,0.8149867674558523
eccentricity,baseline,late,7Networks_LH_SomMot_63,-1.102917271209712,0.597574496207621
eccentricity,baseline,late,7Networks_LH_SomMot_64,0.3890145457033581,0.6983825377232817
eccentricity,baseline,late,7Networks_LH_SomMot_65,-1.1792156647014456,0.6690673085177693
eccentricity,baseline,late,7Networks_LH_SomMot_66,-0.41352856212707073,0.6804153787983068
eccentricity,baseline,late,7Networks_LH_SomMot_67,-0.3918084982607837,0.6963257891708798
eccentricity,baseline,late,7Networks_LH_SomMot_68,0.5199748019992302,0.9069498350731978
eccentricity,baseline,late,7Networks_LH_SomMot_69,-0.7027455119394027,0.55849850492567
eccentricity,baseline,late,7Networks_LH_SomMot_7,0.12019731797367794,0.9046525902543311
eccentricity,baseline,late,7Networks_LH_SomMot_70,-0.3990225371297091,0.9572968087905351
eccentricity,baseline,late,7Networks_LH_SomMot_71,-0.219882807400276,0.9332404526560489
eccentricity,baseline,late,7Networks_LH_SomMot_72,-0.7395948574366225,0.46188569301313565
eccentricity,baseline,late,7Networks_LH_SomMot_73,-0.651891278270178,0.8831331732590207
eccentricity,baseline,late,7Networks_LH_SomMot_74,-0.9740276887066343,0.3332160853151004
eccentricity,baseline,late,7Networks_LH_SomMot_75,-0.9248161235889963,0.537101441167182
eccentricity,baseline,late,7Networks_LH_SomMot_76,-0.7683875203236854,0.6670534080322685
eccentricity,baseline,late,7Networks_LH_SomMot_77,-0.3641448466049432,0.7167882809556387
eccentricity,baseline,late,7Networks_LH_SomMot_78,0.5122518445076563,0.8568616660467873
eccentricity,baseline,late,7Networks_LH_SomMot_79,-0.947756181836536,0.6992608690532307
eccentricity,baseline,late,7Networks_LH_SomMot_8,-1.2014616703140302,0.6954782959036452
eccentricity,baseline,late,7Networks_LH_SomMot_80,-0.5378884467068126,0.5922681461119954
eccentricity,baseline,late,7Networks_LH_SomMot_81,-0.8838073818044594,0.5694939548407459
eccentricity,baseline,late,7Networks_LH_SomMot_82,1.067001629203671,0.7035095660115526
eccentricity,baseline,late,7Networks_LH_SomMot_83,-0.6993257560540461,0.8183281173442689
eccentricity,baseline,late,7Networks_LH_SomMot_84,-1.9203596975229282,0.08799910784417912
eccentricity,baseline,late,7Networks_LH_SomMot_85,0.46998207647871093,0.9728178921292349
eccentricity,baseline,late,7Networks_LH_SomMot_86,0.6035678039193442,0.5529982183237393
eccentricity,baseline,late,7Networks_LH_SomMot_87,-0.0612581654285536,0.9513187562686058
eccentricity,baseline,late,7Networks_LH_SomMot_88,0.29017778932754607,0.941341296964525
eccentricity,baseline,late,7Networks_LH_SomMot_89,-0.8118655451815157,0.6292090543136428
eccentricity,baseline,late,7Networks_LH_SomMot_9,0.1634766024565834,0.8705888444497325
eccentricity,baseline,late,7Networks_LH_SomMot_90,-0.678692271752362,0.7986051712824026
eccentricity,baseline,late,7Networks_LH_SomMot_91,0.5332980072868723,0.8931381739391366
eccentricity,baseline,late,7Networks_LH_Vis_1,0.47101815064570834,0.8293426853810967
eccentricity,baseline,late,7Networks_LH_Vis_10,-1.9857808114924005,0.15228763629244463
eccentricity,baseline,late,7Networks_LH_Vis_11,-0.9244243426540765,0.6355468461206657
eccentricity,baseline,late,7Networks_LH_Vis_12,0.06514680403000302,0.9482327905484179
eccentricity,baseline,late,7Networks_LH_Vis_13,-1.0527940381134486,0.44379152960035373
eccentricity,baseline,late,7Networks_LH_Vis_14,-0.6566722457710122,0.7701430411345659
eccentricity,baseline,late,7Networks_LH_Vis_15,-1.2629500067229027,0.5708977650962804
eccentricity,baseline,late,7Networks_LH_Vis_16,0.04212839878762847,0.9665098059500421
eccentricity,baseline,late,7Networks_LH_Vis_17,-0.20716256580447273,0.9744975602435546
eccentricity,baseline,late,7Networks_LH_Vis_18,0.0012360641820109066,0.9990170898839561
eccentricity,baseline,late,7Networks_LH_Vis_19,0.09017544050220945,0.9283914342316921
eccentricity,baseline,late,7Networks_LH_Vis_2,-0.031581686134612354,0.9748906746888677
eccentricity,baseline,late,7Networks_LH_Vis_20,-1.4370909934316352,0.23236057862123222
eccentricity,baseline,late,7Networks_LH_Vis_21,-0.25081762789751194,0.8118905855133209
eccentricity,baseline,late,7Networks_LH_Vis_22,-0.6495280006446769,0.5609967831034469
eccentricity,baseline,late,7Networks_LH_Vis_23,-0.1994896959136273,0.9575126852292926
eccentricity,baseline,late,7Networks_LH_Vis_24,-1.6850704903038576,0.14428209357660304
eccentricity,baseline,late,7Networks_LH_Vis_25,-0.53351924949016,0.8276861113583702
eccentricity,baseline,late,7Networks_LH_Vis_26,0.3562342999543568,0.9921136893163947
eccentricity,baseline,late,7Networks_LH_Vis_27,0.08225854421344617,0.9346632146386266
eccentricity,baseline,late,7Networks_LH_Vis_28,-0.3714185218774042,0.7113871568292577
eccentricity,baseline,late,7Networks_LH_Vis_29,-0.33297006217755293,0.7851606232288204
eccentricity,baseline,late,7Networks_LH_Vis_3,-0.084953742877335,0.9325275883897401
eccentricity,baseline,late,7Networks_LH_Vis_30,-0.5199760096662801,0.9069485787095537
eccentricity,baseline,late,7Networks_LH_Vis_31,-0.12036343990581033,0.9045214559922715
eccentricity,baseline,late,7Networks_LH_Vis_32,0.09950648779234571,0.9210052143570513
eccentricity,baseline,late,7Networks_LH_Vis_33,-0.99627209666982,0.32236461661929305
eccentricity,baseline,late,7Networks_LH_Vis_34,-2.776752230649874,0.020853133987139
eccentricity,baseline,late,7Networks_LH_Vis_35,-0.15556447441619506,0.911576315758986
eccentricity,baseline,late,7Networks_LH_Vis_36,0.6484783130661207,0.5186829410866111
eccentricity,baseline,late,7Networks_LH_Vis_37,-0.4432853576278723,0.8555834040652429
eccentricity,baseline,late,7Networks_LH_Vis_38,-0.34151997466094763,0.7336800744077598
eccentricity,baseline,late,7Networks_LH_Vis_39,-0.8514476883538495,0.5959015433645087
eccentricity,baseline,late,7Networks_LH_Vis_4,-0.8557288267795948,0.5923652092552013
eccentricity,baseline,late,7Networks_LH_Vis_40,-0.3233911034932995,0.7852963041086002
eccentricity,baseline,late,7Networks_LH_Vis_41,-0.49314824489417886,0.9350522193258161
eccentricity,baseline,late,7Networks_LH_Vis_42,-0.7058039467664285,0.48252616126067027
eccentricity,baseline,late,7Networks_LH_Vis_43,-0.7891467626895746,0.7952521185714713
eccentricity,baseline,late,7Networks_LH_Vis_44,-0.49389896217979573,0.6492505780254173
eccentricity,baseline,late,7Networks_LH_Vis_45,-0.9166362977818766,0.36231095013214376
eccentricity,baseline,late,7Networks_LH_Vis_46,-0.31164083449459995,0.7561898204342504
eccentricity,baseline,late,7Networks_LH_Vis_47,-0.38911266602767575,0.8297083685494301
eccentricity,baseline,late,7Networks_LH_Vis_48,0.566259653224751,0.5729306319465151
eccentricity,baseline,late,7Networks_LH_Vis_49,-1.70003344942913,0.27997322934668967
eccentricity,baseline,late,7Networks_LH_Vis_5,-3.9081586084256856,0.0006121346866290775
eccentricity,baseline,late,7Networks_LH_Vis_50,0.015709133250065684,0.987508717935869
eccentricity,baseline,late,7Networks_LH_Vis_51,-0.7101177980110014,0.8157397826478223
eccentricity,baseline,late,7Networks_LH_Vis_52,0.08216821098952558,0.9347348014357995
eccentricity,baseline,late,7Networks_LH_Vis_53,-1.6306087910767963,0.3001097835864845
eccentricity,baseline,late,7Networks_LH_Vis_54,0.1406078168975487,0.8885618141679497
eccentricity,baseline,late,7Networks_LH_Vis_55,-0.014073858135574876,0.9888089320294857
eccentricity,baseline,late,7Networks_LH_Vis_56,-1.1380443398548414,0.38815976912724665
eccentricity,baseline,late,7Networks_LH_Vis_57,0.17969412083732766,0.8578838533189366
eccentricity,baseline,late,7Networks_LH_Vis_58,-1.410033559614746,0.470234704355936
eccentricity,baseline,late,7Networks_LH_Vis_59,0.20443370124931104,0.8777240832768949
eccentricity,baseline,late,7Networks_LH_Vis_6,-0.33461928467958896,0.8578956057363777
